0	149
1	149
2	149
3	149
4	149
5	149
6	148
7	148
8	148
9	148
10	148
11	148
12	148
13	148
14	147
15	147
16	146
17	146
18	146
19	146
20	146
21	146
22	146
23	146
24	146
25	146
26	145
27	145
28	145
29	145
30	145
31	144
32	143
33	143
34	143
35	143
36	143
37	143
38	142
39	142
40	142
41	142
42	142
43	142
44	142
45	142
46	142
47	142
48	142
49	142
50	142
51	142
52	142
53	142
54	142
55	142
56	142
57	142
58	142
59	142
60	142
61	142
62	142
63	142
64	142
65	142
66	142
67	142
68	142
69	142
70	142
71	142
72	142
73	142
74	142
75	142
76	142
77	142
78	142
79	142
80	142
81	142
82	142
83	142
84	142
85	142
86	142
87	142
88	142
89	142
90	142
91	142
92	142
93	142
94	142
95	142
96	142
97	142
98	142
99	142
100	142
101	142
102	142
103	142
104	142
105	142
106	142
107	142
108	142
109	142
110	142
111	142
112	142
113	142
114	142
115	142
116	142
117	142
118	142
119	142
120	142
121	142
122	142
123	142
124	142
125	142
126	142
127	142
128	142
129	142
130	142
131	142
132	142
133	142
134	142
135	142
136	142
137	142
138	142
139	142
140	142
141	142
142	142
143	142
144	142
145	142
146	142
147	142
148	142
149	142
150	142
151	142
152	142
153	142
154	142
155	142
156	142
157	142
158	142
159	142
160	142
161	142
162	142
163	142
164	142
165	142
166	142
167	142
168	142
169	142
170	142
171	142
172	142
173	142
174	142
175	142
176	142
177	142
178	142
179	142
180	142
181	142
182	142
183	142
184	142
185	142
186	142
187	142
188	142
189	142
190	142
191	142
192	142
193	142
194	142
195	142
196	142
197	142
198	142
199	142
200	142
201	142
202	142
203	142
204	142
205	142
206	142
207	142
208	142
209	142
210	142
211	142
212	142
213	142
214	142
215	142
216	142
217	142
218	142
219	142
220	142
221	142
222	142
223	142
224	142
225	142
226	142
227	142
228	142
229	142
230	142
231	142
232	142
233	142
234	142
235	142
236	142
237	142
238	142
239	142
240	142
241	142
242	142
243	142
244	142
245	142
246	142
247	142
248	142
249	142
250	142
251	142
252	142
253	142
254	142
255	142
256	142
257	142
258	142
259	142
260	142
261	142
262	142
263	142
264	142
265	142
266	142
267	142
268	142
269	142
270	142
271	142
272	142
273	142
274	142
275	142
276	142
277	142
278	142
279	142
280	142
281	142
282	142
283	142
284	142
285	142
286	142
287	142
288	142
289	142
290	142
291	142
292	142
293	142
294	142
295	142
296	142
297	142
298	142
299	142
300	142
301	142
302	142
303	142
304	142
305	142
306	142
307	142
308	142
309	142
310	142
311	142
312	142
313	142
314	142
315	142
316	142
317	142
318	142
319	142
320	142
321	142
322	142
323	142
324	142
325	142
326	142
327	142
328	142
329	142
330	142
331	142
332	142
333	142
334	142
335	142
336	142
337	142
338	142
339	142
340	142
341	142
342	142
343	142
344	142
345	142
346	142
347	142
348	142
349	142
350	142
351	142
352	142
353	142
354	142
355	142
356	142
357	142
358	142
359	142
360	142
361	142
362	142
363	142
364	142
365	142
366	142
367	142
368	142
369	142
370	142
371	142
372	142
373	142
374	142
375	142
376	142
377	142
378	142
379	142
380	142
381	142
382	142
383	142
384	142
385	142
386	142
387	142
388	142
389	142
390	142
391	142
392	142
393	142
394	142
395	142
396	142
397	142
398	142
399	142
400	142
401	142
402	142
403	142
404	142
405	142
406	142
407	142
408	142
409	142
410	142
411	142
412	142
413	142
414	142
415	142
416	142
417	142
418	142
419	142
420	142
421	142
422	142
423	142
424	142
425	142
426	142
427	142
428	142
429	142
430	142
431	142
432	142
433	142
434	142
435	142
436	142
437	142
438	142
439	142
440	142
441	142
442	142
443	142
444	142
445	142
446	142
447	142
448	142
449	142
450	142
451	142
452	142
453	142
454	142
455	142
456	142
457	142
458	142
459	142
460	142
461	142
462	142
463	142
464	142
465	142
466	142
467	142
468	142
469	142
470	142
471	142
